timestamp,step,epoch,eval_loss,wer,cer,eval_samples_per_second,eval_steps_per_second,eval_runtime
2026-02-12T06:19:30.026988,4,1.0,3.30912184715271,0.7347670250896058,0.14818763326226012,7.556,0.244,4.1029
2026-02-12T06:19:41.939781,8,2.0,3.2305760383605957,0.6881720430107527,0.14019189765458423,8.068,0.26,3.8423
2026-02-12T06:19:53.919543,12,3.0,3.0547943115234375,0.6415770609318996,0.1220682302771855,8.043,0.259,3.8545
2026-02-12T06:20:05.927315,16,4.0,2.859628915786743,0.5555555555555556,0.1044776119402985,7.624,0.246,4.0658
2026-02-12T06:20:17.684624,20,5.0,2.709390878677368,0.4874551971326165,0.09115138592750532,8.207,0.265,3.7771
2026-02-12T06:20:29.300312,24,6.0,2.5756847858428955,0.4336917562724014,0.07889125799573561,8.028,0.259,3.8613
2026-02-12T06:20:40.970607,28,7.0,2.4491403102874756,0.3835125448028674,0.06982942430703624,8.064,0.26,3.844
2026-02-12T06:20:52.835327,32,8.0,2.3377039432525635,0.34408602150537637,0.062366737739872065,7.925,0.256,3.9115
2026-02-12T06:21:04.725935,36,9.0,2.2547149658203125,0.31899641577060933,0.0628997867803838,7.815,0.252,3.9667
2026-02-12T06:21:16.743161,40,10.0,2.2035932540893555,0.3046594982078853,0.06130063965884861,7.843,0.253,3.9525
2026-02-12T06:21:28.621046,44,11.0,2.17183780670166,0.3010752688172043,0.05970149253731343,7.909,0.255,3.9196
2026-02-12T06:21:40.665902,48,12.0,2.1445558071136475,0.2974910394265233,0.05863539445628998,7.826,0.252,3.961
2026-02-12T06:21:52.233036,52,13.0,2.1212215423583984,0.2939068100358423,0.055970149253731345,8.362,0.27,3.7074
2026-02-12T06:22:03.887529,56,14.0,2.103548049926758,0.26881720430107525,0.051705756929637525,8.198,0.264,3.7816
2026-02-12T06:22:15.265408,60,15.0,2.087873697280884,0.25806451612903225,0.050106609808102345,8.698,0.281,3.5642
2026-02-12T06:22:26.380081,64,16.0,2.077127695083618,0.26523297491039427,0.05063965884861407,8.741,0.282,3.5464
2026-02-12T06:22:37.401259,68,17.0,2.0719339847564697,0.25089605734767023,0.04904051172707889,8.76,0.283,3.5389
2026-02-12T06:22:48.506010,72,18.0,2.0643017292022705,0.25806451612903225,0.05063965884861407,8.746,0.282,3.5446
2026-02-12T06:22:59.752500,76,19.0,2.057180166244507,0.25448028673835127,0.04957356076759062,8.751,0.282,3.5424
2026-02-12T06:23:10.931455,80,20.0,2.055661916732788,0.24731182795698925,0.048507462686567165,8.67,0.28,3.5754
2026-02-12T06:23:22.221922,84,21.0,2.0544588565826416,0.25806451612903225,0.05223880597014925,8.611,0.278,3.6001
2026-02-12T06:23:33.198941,88,22.0,2.0525119304656982,0.25448028673835127,0.0511727078891258,8.776,0.283,3.5322
2026-02-12T06:23:44.312159,92,23.0,2.0509016513824463,0.25089605734767023,0.05223880597014925,8.771,0.283,3.5344
2026-02-12T06:23:55.384527,96,24.0,2.0503034591674805,0.24731182795698925,0.04904051172707889,8.694,0.28,3.5655
2026-02-12T06:24:06.494657,100,25.0,2.049309730529785,0.24372759856630824,0.04904051172707889,8.791,0.284,3.5265
2026-02-12T06:24:17.533047,104,26.0,2.050431966781616,0.24731182795698925,0.050106609808102345,8.736,0.282,3.5486
2026-02-12T06:24:28.543936,108,27.0,2.051485776901245,0.24372759856630824,0.04797441364605544,8.745,0.282,3.545
2026-02-12T06:24:39.597571,112,28.0,2.051142454147339,0.25089605734767023,0.05223880597014925,8.752,0.282,3.5419
2026-02-12T06:24:50.698588,116,29.0,2.051241159439087,0.24372759856630824,0.048507462686567165,8.756,0.282,3.5403
2026-02-12T06:25:01.757551,120,30.0,2.0503170490264893,0.25089605734767023,0.05223880597014925,8.674,0.28,3.574
2026-02-12T06:25:09.936933,120,30.0,2.049309730529785,0.24372759856630824,0.04904051172707889,8.67,0.28,3.5754
