timestamp,step,epoch,loss,learning_rate,grad_norm,samples_per_second,steps_per_second
2026-03-05T21:54:09.534832,1,0.125,3.5882,0.0,22.2236328125,,
2026-03-05T21:54:09.663226,2,0.25,3.6217,5.000000000000001e-07,21.87261390686035,,
2026-03-05T21:54:09.775120,3,0.375,3.3995,1.0000000000000002e-06,18.660282135009766,,
2026-03-05T21:54:09.891810,4,0.5,3.409,1.5e-06,16.47905921936035,,
2026-03-05T21:54:24.697352,5,0.625,3.4159,2.0000000000000003e-06,18.300195693969727,,
2026-03-05T21:54:24.818716,6,0.75,3.5209,2.5e-06,19.005197525024414,,
2026-03-05T21:54:24.936904,7,0.875,3.1832,3e-06,16.35135269165039,,
2026-03-05T21:54:25.056365,8,1.0,3.3777,3.5e-06,18.921493530273438,,
2026-03-05T21:54:37.587363,9,1.125,3.1974,4.000000000000001e-06,13.783220291137695,,
2026-03-05T21:54:37.712873,10,1.25,3.1843,4.5e-06,15.490403175354004,,
2026-03-05T21:54:37.827321,11,1.375,3.3114,5e-06,17.66982078552246,,
2026-03-05T21:54:37.939507,12,1.5,3.2104,5.500000000000001e-06,14.409697532653809,,
2026-03-05T21:54:48.208068,13,1.625,3.0251,6e-06,13.553778648376465,,
2026-03-05T21:54:48.323736,14,1.75,3.1156,6.5000000000000004e-06,14.366077423095703,,
2026-03-05T21:54:48.442669,15,1.875,3.0191,7e-06,12.23058795928955,,
2026-03-05T21:54:48.554466,16,2.0,2.9526,7.500000000000001e-06,15.486092567443848,,
2026-03-05T21:55:01.082302,17,2.125,3.021,8.000000000000001e-06,11.52476978302002,,
2026-03-05T21:55:01.227014,18,2.25,2.8434,8.5e-06,12.77871036529541,,
2026-03-05T21:55:01.345966,19,2.375,2.7903,9e-06,10.349594116210938,,
2026-03-05T21:55:01.460264,20,2.5,2.8045,9.5e-06,10.918428421020508,,
2026-03-05T21:55:11.411640,21,2.625,2.8094,1e-05,11.063490867614746,,
2026-03-05T21:55:11.533532,22,2.75,2.6138,1.0500000000000001e-05,9.170954704284668,,
2026-03-05T21:55:11.656573,23,2.875,2.648,1.1000000000000001e-05,9.899201393127441,,
2026-03-05T21:55:11.768975,24,3.0,2.4103,1.15e-05,10.776165008544922,,
2026-03-05T21:55:24.131276,25,3.125,2.5159,1.2e-05,8.894367218017578,,
2026-03-05T21:55:24.269686,26,3.25,2.4676,1.25e-05,8.504337310791016,,
2026-03-05T21:55:24.387625,27,3.375,2.4001,1.3000000000000001e-05,7.809833526611328,,
2026-03-05T21:55:24.505683,28,3.5,2.4332,1.3500000000000001e-05,7.727560520172119,,
2026-03-05T21:55:35.153218,29,3.625,2.3888,1.4e-05,8.602119445800781,,
2026-03-05T21:55:35.271674,30,3.75,2.4058,1.45e-05,8.638622283935547,,
2026-03-05T21:55:35.394752,31,3.875,2.237,1.5000000000000002e-05,6.599917411804199,,
2026-03-05T21:55:35.507305,32,4.0,2.1574,1.55e-05,7.283844470977783,,
2026-03-05T21:55:48.242363,33,4.125,2.2275,1.6000000000000003e-05,7.0029754638671875,,
2026-03-05T21:55:48.366144,34,4.25,2.1427,1.65e-05,5.895587921142578,,
2026-03-05T21:55:48.481065,35,4.375,2.163,1.7e-05,6.260499477386475,,
2026-03-05T21:55:48.601396,36,4.5,2.0423,1.7500000000000002e-05,5.756051540374756,,
2026-03-05T21:55:58.809421,37,4.625,2.0623,1.8e-05,6.309361457824707,,
2026-03-05T21:55:58.923181,38,4.75,1.9716,1.8500000000000002e-05,5.156196594238281,,
2026-03-05T21:55:59.033499,39,4.875,2.0187,1.9e-05,7.214912414550781,,
2026-03-05T21:55:59.148453,40,5.0,2.0563,1.95e-05,7.187602519989014,,
2026-03-05T21:56:12.482851,41,5.125,1.9975,2e-05,5.390621662139893,,
2026-03-05T21:56:12.627439,42,5.25,1.8726,1.9999619230641714e-05,5.38017463684082,,
2026-03-05T21:56:12.750970,43,5.375,1.8726,1.9998476951563914e-05,4.616936683654785,,
2026-03-05T21:56:12.865722,44,5.5,1.8707,1.9996573249755573e-05,4.813120365142822,,
2026-03-05T21:56:22.866921,45,5.625,1.8645,1.999390827019096e-05,4.657021522521973,,
2026-03-05T21:56:22.990677,46,5.75,1.886,1.999048221581858e-05,4.560419082641602,,
2026-03-05T21:56:23.108884,47,5.875,1.8481,1.9986295347545738e-05,4.4238505363464355,,
2026-03-05T21:56:23.225150,48,6.0,1.8395,1.998134798421867e-05,5.150331974029541,,
2026-03-05T21:56:35.621169,49,6.125,1.7879,1.9975640502598243e-05,3.8079490661621094,,
2026-03-05T21:56:35.735242,50,6.25,1.797,1.9969173337331283e-05,3.834566831588745,,
2026-03-05T21:56:35.858597,51,6.375,1.7606,1.9961946980917457e-05,3.4432756900787354,,
2026-03-05T21:56:35.976701,52,6.5,1.7415,1.9953961983671792e-05,3.808650016784668,,
2026-03-05T21:56:46.376142,53,6.625,1.7546,1.9945218953682736e-05,4.014804840087891,,
2026-03-05T21:56:46.494738,54,6.75,1.6683,1.9935718556765878e-05,2.7986433506011963,,
2026-03-05T21:56:46.612374,55,6.875,1.7238,1.9925461516413224e-05,3.4644176959991455,,
2026-03-05T21:56:46.727842,56,7.0,1.7618,1.9914448613738107e-05,4.5816426277160645,,
2026-03-05T21:56:59.279255,57,7.125,1.7033,1.9902680687415704e-05,3.513554096221924,,
2026-03-05T21:56:59.429525,58,7.25,1.6521,1.989015863361917e-05,2.30678129196167,,
2026-03-05T21:56:59.548154,59,7.375,1.6439,1.9876883405951378e-05,2.633037805557251,,
2026-03-05T21:56:59.671379,60,7.5,1.6275,1.9862856015372315e-05,2.0781712532043457,,
2026-03-05T21:57:10.317206,61,7.625,1.6522,1.9848077530122083e-05,2.9886562824249268,,
2026-03-05T21:57:10.440885,62,7.75,1.6803,1.983254907563955e-05,3.694437265396118,,
2026-03-05T21:57:10.555032,63,7.875,1.6653,1.9816271834476642e-05,3.2353622913360596,,
2026-03-05T21:57:10.670215,64,8.0,1.6341,1.9799247046208297e-05,2.6728196144104004,,
2026-03-05T21:57:23.106739,65,8.125,1.5993,1.9781476007338058e-05,1.9680839776992798,,
2026-03-05T21:57:23.252537,66,8.25,1.6072,1.9762960071199334e-05,1.9248727560043335,,
2026-03-05T21:57:23.364934,67,8.375,1.5991,1.9743700647852356e-05,2.6668953895568848,,
2026-03-05T21:57:23.480666,68,8.5,1.6065,1.9723699203976768e-05,2.069929361343384,,
2026-03-05T21:57:33.855421,69,8.625,1.6085,1.9702957262759964e-05,2.7399158477783203,,
2026-03-05T21:57:33.977165,70,8.75,1.5953,1.968147640378108e-05,2.909757614135742,,
2026-03-05T21:57:34.095785,71,8.875,1.5687,1.9659258262890683e-05,1.546721339225769,,
2026-03-05T21:57:34.204385,72,9.0,1.5866,1.963630453208623e-05,2.1166868209838867,,
2026-03-05T21:57:49.808703,73,9.125,1.5724,1.961261695938319e-05,1.9752470254898071,,
2026-03-05T21:57:49.930444,74,9.25,1.5619,1.958819734868193e-05,1.6794036626815796,,
2026-03-05T21:57:50.054153,75,9.375,1.5686,1.9563047559630356e-05,2.3563249111175537,,
2026-03-05T21:57:50.171834,76,9.5,1.5625,1.953716950748227e-05,1.7060651779174805,,
2026-03-05T21:58:01.329714,77,9.625,1.5471,1.9510565162951538e-05,1.6274909973144531,,
2026-03-05T21:58:01.455509,78,9.75,1.5452,1.9483236552061996e-05,1.5233714580535889,,
2026-03-05T21:58:01.569457,79,9.875,1.5492,1.945518575599317e-05,1.2057058811187744,,
2026-03-05T21:58:01.684593,80,10.0,1.5489,1.9426414910921785e-05,1.5921049118041992,,
2026-03-05T21:58:17.434219,81,10.125,1.5438,1.9396926207859085e-05,1.3944625854492188,,
2026-03-05T21:58:17.549973,82,10.25,1.5349,1.9366721892483976e-05,1.035494089126587,,
2026-03-05T21:58:17.670812,83,10.375,1.5293,1.9335804264972018e-05,1.292055606842041,,
2026-03-05T21:58:17.794772,84,10.5,1.5314,1.9304175679820247e-05,1.383139967918396,,
2026-03-05T21:58:31.117064,85,10.625,1.5266,1.9271838545667876e-05,1.3243041038513184,,
2026-03-05T21:58:31.235823,86,10.75,1.5269,1.9238795325112867e-05,1.1826684474945068,,
2026-03-05T21:58:31.354046,87,10.875,1.5322,1.9205048534524405e-05,1.4912729263305664,,
2026-03-05T21:58:31.465620,88,11.0,1.5228,1.917060074385124e-05,1.319799780845642,,
2026-03-05T21:58:43.896908,89,11.125,1.5127,1.913545457642601e-05,0.9259894490242004,,
2026-03-05T21:58:44.046778,90,11.25,1.5243,1.9099612708765432e-05,1.5327262878417969,,
2026-03-05T21:58:44.170347,91,11.375,1.5126,1.9063077870366504e-05,1.054017424583435,,
2026-03-05T21:58:44.288988,92,11.5,1.5076,1.902585284349861e-05,0.7416083216667175,,
2026-03-05T21:58:54.544550,93,11.625,1.5123,1.8987940462991673e-05,0.8986934423446655,,
