timestamp,step,epoch,eval_loss,wer,cer,eval_samples_per_second,eval_steps_per_second,eval_runtime
2026-03-05T21:54:19.531143,4,0.5,3.1449239253997803,0.8926829268292683,0.30081589216034055,3.235,0.104,9.5842
2026-03-05T21:54:29.945702,8,1.0,3.0607035160064697,0.675609756097561,0.15963107484923733,6.343,0.205,4.8876
2026-03-05T21:54:42.797048,12,1.5,2.8695902824401855,0.5390243902439025,0.11564384533522526,6.384,0.206,4.8557
2026-03-05T21:54:53.434124,16,2.0,2.7047007083892822,0.4609756097560976,0.09790705924086555,6.355,0.205,4.8781
2026-03-05T21:55:06.315568,20,2.5,2.5636141300201416,0.40487804878048783,0.08939340191557289,6.387,0.206,4.8537
2026-03-05T21:55:16.656053,24,3.0,2.4292619228363037,0.35121951219512193,0.06988293721177723,6.346,0.205,4.8852
2026-03-05T21:55:29.359040,28,3.5,2.3057775497436523,0.32439024390243903,0.06349769421780774,6.39,0.206,4.8515
2026-03-05T21:55:40.425983,32,4.0,2.2096195220947266,0.3,0.05746718694572543,6.305,0.203,4.9166
2026-03-05T21:55:53.550494,36,4.5,2.1353681087493896,0.2658536585365854,0.05250088683930472,6.267,0.202,4.9469
2026-03-05T21:56:03.984854,40,5.0,2.076364755630493,0.25609756097560976,0.049663001064207166,6.413,0.207,4.8342
2026-03-05T21:56:17.719675,44,5.5,2.0356571674346924,0.23170731707317074,0.04611564384533522,6.389,0.206,4.8518
2026-03-05T21:56:28.130167,48,6.0,2.0045862197875977,0.2121951219512195,0.04079460801702731,6.323,0.204,4.9029
2026-03-05T21:56:40.904792,52,6.5,1.9784376621246338,0.2097560975609756,0.040085136573252925,6.293,0.203,4.9259
2026-03-05T21:56:51.627060,56,7.0,1.9600088596343994,0.2073170731707317,0.0415040794608017,6.331,0.204,4.8967
2026-03-05T21:57:04.521030,60,7.5,1.9530895948410034,0.2048780487804878,0.039730400851365734,6.395,0.206,4.8475
2026-03-05T21:57:15.558018,64,8.0,1.9336994886398315,0.1902439024390244,0.03724725079815538,6.346,0.205,4.8851
2026-03-05T21:57:28.365116,68,8.5,1.94172203540802,0.1926829268292683,0.039020929407591345,6.35,0.205,4.8821
2026-03-05T21:57:39.096224,72,9.0,1.9133987426757812,0.17804878048780487,0.03689251507626818,6.34,0.205,4.8894
2026-03-05T21:57:55.062968,76,9.5,1.9275254011154175,0.1902439024390244,0.039375665129478536,6.341,0.205,4.8885
2026-03-05T21:58:06.589378,80,10.0,1.901235580444336,0.17073170731707318,0.034409365023057824,6.324,0.204,4.9023
2026-03-05T21:58:22.662761,84,10.5,1.9156960248947144,0.17560975609756097,0.034764100744945015,6.372,0.206,4.8653
2026-03-05T21:58:36.335919,88,11.0,1.9121685028076172,0.18048780487804877,0.03653777935438099,6.368,0.205,4.8678
2026-03-05T21:58:49.177888,92,11.5,1.90687096118927,0.17804878048780487,0.0354735721887194,6.344,0.205,4.8865
2026-03-05T21:58:59.762411,96,12.0,1.910632848739624,0.17317073170731706,0.03689251507626818,6.367,0.205,4.8685
2026-03-05T21:59:13.128382,100,12.5,1.9206287860870361,0.1878048780487805,0.039020929407591345,6.416,0.207,4.832
2026-03-05T21:59:23.611541,104,13.0,1.931265115737915,0.17073170731707318,0.03618304363249379,6.354,0.205,4.8787
2026-03-05T21:59:35.482678,104,13.0,1.901235580444336,0.17073170731707318,0.034409365023057824,6.324,0.204,4.902
