timestamp,step,epoch,eval_loss,wer,cer,eval_samples_per_second,eval_steps_per_second,eval_runtime
2026-02-11T22:35:23.062733,4,1.0,3.3177638053894043,0.7347670250896058,0.15085287846481876,8.473,0.273,3.6588
2026-02-11T22:35:40.193135,8,2.0,3.2297074794769287,1.0681003584229392,0.42217484008528783,3.292,0.106,9.4156
2026-02-11T22:35:51.373335,12,3.0,3.004465341567993,0.6093189964157706,0.1140724946695096,8.597,0.277,3.6057
2026-02-11T22:36:06.771858,16,4.0,2.8405275344848633,0.5698924731182796,0.1044776119402985,8.575,0.277,3.615
2026-02-11T22:36:24.749562,20,5.0,2.685821294784546,0.48028673835125446,0.0906183368869936,8.615,0.278,3.5984
2026-02-11T22:36:39.708386,24,6.0,2.564007043838501,0.4444444444444444,0.08368869936034115,8.437,0.272,3.6743
2026-02-11T22:36:52.269459,28,7.0,2.4581897258758545,0.4050179211469534,0.07409381663113006,8.567,0.276,3.6186
2026-02-11T22:37:05.911387,32,8.0,2.362734079360962,0.34050179211469533,0.06343283582089553,8.534,0.275,3.6326
2026-02-11T22:37:19.175336,36,9.0,2.2907907962799072,0.2939068100358423,0.05543710021321962,8.526,0.275,3.6359
2026-02-11T22:37:30.573387,40,10.0,2.242729425430298,0.27598566308243727,0.054371002132196165,8.225,0.265,3.7691
2026-02-11T22:37:41.744598,44,11.0,2.210731267929077,0.27956989247311825,0.05543710021321962,8.657,0.279,3.5809
2026-02-11T22:38:04.559000,48,12.0,2.18483567237854,0.27598566308243727,0.05490405117270789,8.709,0.281,3.5595
2026-02-11T22:38:19.174818,52,13.0,2.1663153171539307,0.27956989247311825,0.0570362473347548,8.732,0.282,3.5501
2026-02-11T22:38:38.788184,56,14.0,2.152883529663086,0.2724014336917563,0.05383795309168443,8.695,0.28,3.5652
2026-02-11T22:38:49.986668,60,15.0,2.1432554721832275,0.26523297491039427,0.05277185501066098,8.675,0.28,3.5736
2026-02-11T22:39:01.816458,64,16.0,2.1335391998291016,0.2724014336917563,0.05277185501066098,8.754,0.282,3.5414
2026-02-11T22:39:13.736289,68,17.0,2.1279866695404053,0.2616487455197133,0.051705756929637525,8.411,0.271,3.6856
2026-02-11T22:39:27.152638,72,18.0,2.124152421951294,0.24731182795698925,0.0511727078891258,8.713,0.281,3.5581
2026-02-11T22:39:46.757366,76,19.0,2.121061086654663,0.24731182795698925,0.0511727078891258,8.647,0.279,3.5851
2026-02-11T22:40:02.968275,80,20.0,2.1186959743499756,0.25089605734767023,0.051705756929637525,8.599,0.277,3.6049
2026-02-11T22:40:16.049280,84,21.0,2.1179704666137695,0.24731182795698925,0.0511727078891258,8.556,0.276,3.6232
2026-02-11T22:40:27.321166,88,22.0,2.1167640686035156,0.24372759856630824,0.05063965884861407,8.722,0.281,3.5542
2026-02-11T22:40:39.136030,92,23.0,2.11696457862854,0.24731182795698925,0.0511727078891258,8.742,0.282,3.5462
2026-02-11T22:40:50.192115,96,24.0,2.117218255996704,0.24731182795698925,0.0511727078891258,8.734,0.282,3.5493
2026-02-11T22:41:01.392373,100,25.0,2.116445302963257,0.26523297491039427,0.05383795309168443,8.718,0.281,3.5557
2026-02-11T22:41:17.534195,100,25.0,2.1167640686035156,0.24372759856630824,0.05063965884861407,8.684,0.28,3.5698
