timestamp,step,epoch,eval_loss,wer,cer,eval_samples_per_second,eval_steps_per_second,eval_runtime
2026-02-08T16:30:46.567645,4,1.0,3.403585433959961,0.7531806615776081,0.16584627035213934,3.922,0.123,8.1585
2026-02-08T16:31:05.415378,8,2.0,3.301866292953491,0.7150127226463104,0.1541082923135176,4.112,0.128,7.783
2026-02-08T16:31:25.215819,12,3.0,3.0961759090423584,0.6055979643765903,0.12873911397198032,3.946,0.123,8.1101
2026-02-08T16:31:43.890848,16,4.0,2.919506311416626,0.5165394402035624,0.10223400227186671,4.137,0.129,7.7355
2026-02-08T16:32:02.417358,20,5.0,2.7643048763275146,0.4529262086513995,0.08936009087466869,4.163,0.13,7.6861
2026-02-08T16:32:21.767851,24,6.0,2.5776078701019287,0.366412213740458,0.07572889057175312,4.195,0.131,7.6275
2026-02-08T16:32:40.216239,28,7.0,2.4112179279327393,0.3511450381679389,0.06664142370314274,4.161,0.13,7.6907
2026-02-08T16:32:58.632317,32,8.0,2.283884048461914,0.3104325699745547,0.05831124574024991,4.237,0.132,7.5522
2026-02-08T16:33:17.060916,36,9.0,2.1911680698394775,0.2875318066157761,0.05376751230594472,4.333,0.135,7.3857
2026-02-08T16:33:35.446722,40,10.0,2.113572835922241,0.24173027989821882,0.047330556607345704,4.254,0.133,7.522
2026-02-08T16:33:53.177316,44,11.0,2.067896842956543,0.21374045801526717,0.042786823173040514,4.393,0.137,7.2839
2026-02-08T16:34:10.958500,48,12.0,2.0352747440338135,0.1984732824427481,0.042029534267322984,4.412,0.138,7.2538
2026-02-08T16:34:28.725633,52,13.0,2.021311044692993,0.20610687022900764,0.044301400984475575,4.376,0.137,7.3126
2026-02-08T16:34:46.410023,56,14.0,2.0124282836914062,0.19338422391857507,0.040136312003029154,4.347,0.136,7.3617
2026-02-08T16:35:04.303533,60,15.0,2.0012247562408447,0.20610687022900764,0.042029534267322984,4.453,0.139,7.1862
2026-02-08T16:35:22.040803,64,16.0,2.00040340423584,0.19592875318066158,0.040136312003029154,4.256,0.133,7.5183
2026-02-08T16:35:40.162394,68,17.0,1.9961206912994385,0.2010178117048346,0.04127224536160545,4.405,0.138,7.2638
2026-02-08T16:35:57.987003,72,18.0,1.986287236213684,0.18829516539440203,0.03937902309731162,4.352,0.136,7.3534
2026-02-08T16:36:16.203616,76,19.0,1.98125159740448,0.19083969465648856,0.03672851192730026,4.371,0.137,7.3208
2026-02-08T16:36:34.247943,80,20.0,1.9829127788543701,0.19592875318066158,0.03862173419159409,4.337,0.136,7.3788
2026-02-08T16:36:52.021516,84,21.0,1.985477328300476,0.2010178117048346,0.04051495645588792,4.42,0.138,7.2398
2026-02-08T16:37:10.205488,88,22.0,1.984912633895874,0.19592875318066158,0.03975766755017039,4.343,0.136,7.3683
2026-02-08T16:37:47.042842,92,23.0,1.9889755249023438,0.1806615776081425,0.03597122302158273,4.412,0.138,7.253
2026-02-08T16:38:04.890078,96,24.0,1.9811714887619019,0.1806615776081425,0.0363498674744415,4.331,0.135,7.3878
2026-02-08T16:38:22.555631,100,25.0,1.9857045412063599,0.178117048346056,0.0363498674744415,4.377,0.137,7.3117
2026-02-08T16:38:41.502306,104,26.0,1.9813860654830933,0.178117048346056,0.03597122302158273,4.327,0.135,7.3957
2026-02-08T16:38:59.783683,108,27.0,1.9819506406784058,0.1806615776081425,0.0363498674744415,4.361,0.136,7.3376
2026-02-08T16:39:20.327572,112,28.0,1.9842338562011719,0.1806615776081425,0.0363498674744415,4.301,0.134,7.4401
2026-02-08T16:39:43.740356,116,29.0,1.9920730590820312,0.178117048346056,0.03672851192730026,4.404,0.138,7.2669
2026-02-08T16:40:01.769523,120,30.0,1.9953031539916992,0.1806615776081425,0.03597122302158273,4.373,0.137,7.3172
2026-02-08T16:40:19.384655,124,31.0,1.9951878786087036,0.17557251908396945,0.03483528966300644,4.386,0.137,7.2953
2026-02-08T16:40:37.075074,128,32.0,1.9961493015289307,0.1806615776081425,0.0352139341158652,4.346,0.136,7.3624
2026-02-08T16:40:54.846027,132,33.0,2.000513792037964,0.183206106870229,0.03824308973873533,4.341,0.136,7.3716
2026-02-08T16:41:12.607242,136,34.0,2.003326177597046,0.1806615776081425,0.03824308973873533,4.416,0.138,7.2472
2026-02-08T16:41:30.449692,140,35.0,2.0016863346099854,0.18575063613231552,0.03862173419159409,4.374,0.137,7.3157
2026-02-08T16:41:48.306446,144,36.0,2.0044782161712646,0.19083969465648856,0.03862173419159409,4.395,0.137,7.2805
2026-02-08T16:42:05.898097,148,37.0,2.009723424911499,0.2010178117048346,0.04051495645588792,4.468,0.14,7.1613
2026-02-08T16:42:24.802987,152,38.0,2.015314817428589,0.2010178117048346,0.03900037864445286,4.389,0.137,7.2904
2026-02-08T16:42:42.318612,156,39.0,2.006789445877075,0.19338422391857507,0.04051495645588792,4.423,0.138,7.2356
2026-02-08T16:43:00.750803,160,40.0,2.010977029800415,0.183206106870229,0.03975766755017039,4.464,0.14,7.1682
2026-02-08T16:43:18.434534,164,41.0,2.0167741775512695,0.19338422391857507,0.040893600908746684,4.322,0.135,7.404
2026-02-08T16:43:30.946373,164,41.0,1.9951878786087036,0.17557251908396945,0.03483528966300644,4.424,0.138,7.2332
