timestamp,step,epoch,loss,learning_rate,grad_norm,samples_per_second,steps_per_second
2026-03-03T20:25:55.805166,1,0.125,3.3804,0.0,16.87326431274414,,
2026-03-03T20:25:55.942475,2,0.25,3.6972,5.000000000000001e-07,22.837127685546875,,
2026-03-03T20:25:56.060190,3,0.375,3.3304,1.0000000000000002e-06,16.576576232910156,,
2026-03-03T20:25:56.177559,4,0.5,3.4152,1.5e-06,19.548221588134766,,
2026-03-03T20:26:07.431149,5,0.625,3.3653,2.0000000000000003e-06,19.107940673828125,,
2026-03-03T20:26:07.545636,6,0.75,3.2212,2.5e-06,16.578414916992188,,
2026-03-03T20:26:07.656361,7,0.875,3.4873,3e-06,20.16818618774414,,
2026-03-03T20:26:07.775122,8,1.0,3.2755,3.5e-06,18.26161003112793,,
2026-03-03T20:26:21.177179,9,1.125,3.1432,4.000000000000001e-06,16.70013427734375,,
2026-03-03T20:26:21.317025,10,1.25,3.2687,4.5e-06,15.163634300231934,,
2026-03-03T20:26:21.434819,11,1.375,3.1656,5e-06,14.3333158493042,,
2026-03-03T20:26:21.552821,12,1.5,3.1736,5.500000000000001e-06,14.982268333435059,,
2026-03-03T20:26:31.459969,13,1.625,2.9837,6e-06,12.51258659362793,,
2026-03-03T20:26:31.576332,14,1.75,3.0737,6.5000000000000004e-06,13.822463035583496,,
2026-03-03T20:26:31.697005,15,1.875,3.007,7e-06,10.700087547302246,,
2026-03-03T20:26:31.820527,16,2.0,2.9753,7.500000000000001e-06,14.03559398651123,,
2026-03-03T20:26:45.111615,17,2.125,2.9956,8.000000000000001e-06,12.48355770111084,,
2026-03-03T20:26:45.230734,18,2.25,2.8302,8.5e-06,11.006505966186523,,
2026-03-03T20:26:45.345702,19,2.375,2.6474,9e-06,9.823468208312988,,
2026-03-03T20:26:45.465954,20,2.5,2.7966,9.5e-06,10.762661933898926,,
2026-03-03T20:26:56.901338,21,2.625,2.7044,1e-05,11.49845027923584,,
2026-03-03T20:26:57.024953,22,2.75,2.6067,1.0500000000000001e-05,8.52696418762207,,
2026-03-03T20:26:57.137856,23,2.875,2.5552,1.1000000000000001e-05,9.255342483520508,,
2026-03-03T20:26:57.257827,24,3.0,2.7428,1.15e-05,10.979693412780762,,
2026-03-03T20:27:10.297955,25,3.125,2.3578,1.2e-05,7.845418453216553,,
2026-03-03T20:27:10.412800,26,3.25,2.5846,1.25e-05,9.029966354370117,,
2026-03-03T20:27:10.531028,27,3.375,2.4988,1.3000000000000001e-05,9.673680305480957,,
2026-03-03T20:27:10.648038,28,3.5,2.3051,1.3500000000000001e-05,7.065629482269287,,
2026-03-03T20:27:20.858661,29,3.625,2.3514,1.4e-05,7.651455402374268,,
2026-03-03T20:27:20.978350,30,3.75,2.294,1.45e-05,7.8115620613098145,,
2026-03-03T20:27:21.093032,31,3.875,2.3675,1.5000000000000002e-05,8.14007568359375,,
2026-03-03T20:27:21.210085,32,4.0,2.1342,1.55e-05,7.157358169555664,,
2026-03-03T20:27:33.831887,33,4.125,2.173,1.6000000000000003e-05,6.375044345855713,,
2026-03-03T20:27:33.964613,34,4.25,2.0557,1.65e-05,6.8440022468566895,,
2026-03-03T20:27:34.076191,35,4.375,2.118,1.7e-05,6.489826202392578,,
2026-03-03T20:27:34.192278,36,4.5,2.0908,1.7500000000000002e-05,5.88899040222168,,
2026-03-03T20:27:44.473639,37,4.625,2.1846,1.8e-05,7.457949638366699,,
2026-03-03T20:27:44.588013,38,4.75,2.0814,1.8500000000000002e-05,7.494301795959473,,
2026-03-03T20:27:44.702996,39,4.875,1.948,1.9e-05,4.956667423248291,,
2026-03-03T20:27:44.823129,40,5.0,2.0017,1.95e-05,7.877002239227295,,
2026-03-03T20:27:57.378377,41,5.125,1.965,2e-05,4.984679698944092,,
2026-03-03T20:27:57.515314,42,5.25,1.9168,1.9999619230641714e-05,5.223908424377441,,
2026-03-03T20:27:57.625970,43,5.375,1.9297,1.9998476951563914e-05,5.225009918212891,,
2026-03-03T20:27:57.739641,44,5.5,1.8003,1.9996573249755573e-05,4.190018177032471,,
2026-03-03T20:28:08.112234,45,5.625,1.8715,1.999390827019096e-05,4.858512878417969,,
2026-03-03T20:28:08.235605,46,5.75,1.9087,1.999048221581858e-05,5.543825626373291,,
2026-03-03T20:28:08.346818,47,5.875,1.8957,1.9986295347545738e-05,4.8844757080078125,,
2026-03-03T20:28:08.467829,48,6.0,1.8175,1.998134798421867e-05,4.737985134124756,,
2026-03-03T20:28:21.118077,49,6.125,1.7489,1.9975640502598243e-05,3.4483649730682373,,
2026-03-03T20:28:21.237629,50,6.25,1.7778,1.9969173337331283e-05,3.860621452331543,,
2026-03-03T20:28:21.351243,51,6.375,1.7377,1.9961946980917457e-05,3.9585306644439697,,
2026-03-03T20:28:21.466324,52,6.5,1.7598,1.9953961983671792e-05,3.882004976272583,,
2026-03-03T20:28:31.619171,53,6.625,1.7668,1.9945218953682736e-05,3.7616565227508545,,
2026-03-03T20:28:31.739783,54,6.75,1.7496,1.9935718556765878e-05,3.7275452613830566,,
2026-03-03T20:28:31.864092,55,6.875,1.7372,1.9925461516413224e-05,3.498544454574585,,
2026-03-03T20:28:31.978803,56,7.0,1.7463,1.9914448613738107e-05,5.699234485626221,,
2026-03-03T20:28:44.708792,57,7.125,1.6819,1.9902680687415704e-05,2.5869672298431396,,
2026-03-03T20:28:44.823690,58,7.25,1.6792,1.989015863361917e-05,3.1222918033599854,,
2026-03-03T20:28:44.936181,59,7.375,1.6971,1.9876883405951378e-05,3.415288209915161,,
2026-03-03T20:28:45.050304,60,7.5,1.6627,1.9862856015372315e-05,3.1068341732025146,,
2026-03-03T20:28:55.125487,61,7.625,1.6538,1.9848077530122083e-05,2.9947330951690674,,
2026-03-03T20:28:55.245960,62,7.75,1.6638,1.983254907563955e-05,3.4979970455169678,,
2026-03-03T20:28:55.363859,63,7.875,1.6491,1.9816271834476642e-05,2.732691764831543,,
2026-03-03T20:28:55.483045,64,8.0,1.6148,1.9799247046208297e-05,2.66522216796875,,
2026-03-03T20:29:08.256134,65,8.125,1.6082,1.9781476007338058e-05,1.9726816415786743,,
2026-03-03T20:29:08.381489,66,8.25,1.608,1.9762960071199334e-05,2.194882392883301,,
2026-03-03T20:29:08.500348,67,8.375,1.5923,1.9743700647852356e-05,1.8334405422210693,,
2026-03-03T20:29:08.625091,68,8.5,1.6013,1.9723699203976768e-05,2.119208335876465,,
2026-03-03T20:29:18.519904,69,8.625,1.5888,1.9702957262759964e-05,2.28261399269104,,
2026-03-03T20:29:18.633875,70,8.75,1.5971,1.968147640378108e-05,2.0925700664520264,,
2026-03-03T20:29:18.753308,71,8.875,1.5963,1.9659258262890683e-05,2.1337575912475586,,
2026-03-03T20:29:18.879108,72,9.0,1.5927,1.963630453208623e-05,2.402759075164795,,
2026-03-03T20:29:31.830899,73,9.125,1.5628,1.961261695938319e-05,1.853576898574829,,
2026-03-03T20:29:31.954123,74,9.25,1.5609,1.958819734868193e-05,1.6448816061019897,,
2026-03-03T20:29:32.082665,75,9.375,1.5814,1.9563047559630356e-05,2.728875160217285,,
2026-03-03T20:29:32.199664,76,9.5,1.5604,1.953716950748227e-05,2.0748281478881836,,
2026-03-03T20:29:42.079642,77,9.625,1.5551,1.9510565162951538e-05,1.7130467891693115,,
2026-03-03T20:29:42.194490,78,9.75,1.5503,1.9483236552061996e-05,1.3839616775512695,,
2026-03-03T20:29:42.316752,79,9.875,1.5509,1.945518575599317e-05,1.5663390159606934,,
2026-03-03T20:29:42.436620,80,10.0,1.5565,1.9426414910921785e-05,1.8433016538619995,,
2026-03-03T20:29:56.961154,81,10.125,1.5342,1.9396926207859085e-05,0.9522958397865295,,
2026-03-03T20:29:57.108897,82,10.25,1.5399,1.9366721892483976e-05,1.4269241094589233,,
2026-03-03T20:29:57.227177,83,10.375,1.5377,1.9335804264972018e-05,1.7050609588623047,,
2026-03-03T20:29:57.341280,84,10.5,1.5342,1.9304175679820247e-05,1.2500510215759277,,
2026-03-03T20:30:07.597763,85,10.625,1.532,1.9271838545667876e-05,1.22747802734375,,
2026-03-03T20:30:07.712739,86,10.75,1.5254,1.9238795325112867e-05,1.932616949081421,,
2026-03-03T20:30:07.837200,87,10.875,1.5295,1.9205048534524405e-05,1.5332547426223755,,
2026-03-03T20:30:07.958114,88,11.0,1.5252,1.917060074385124e-05,1.2258840799331665,,
