timestamp,step,epoch,loss,learning_rate,grad_norm,samples_per_second,steps_per_second
2026-02-08T18:51:57.464455,1,0.25,3.3241,0.0,3.64461088180542,,
2026-02-08T18:51:58.121713,2,0.5,3.714,7.894736842105261e-06,3.977217435836792,,
2026-02-08T18:51:58.776585,3,0.75,3.2348,1.5789473684210522e-05,4.787135601043701,,
2026-02-08T18:51:59.366630,4,1.0,3.1847,2.3684210526315787e-05,3.7172276973724365,,
2026-02-08T18:52:19.783094,5,1.25,3.2077,3.1578947368421045e-05,3.567223072052002,,
2026-02-08T18:52:20.445128,6,1.5,3.5687,3.947368421052631e-05,3.8662314414978027,,
2026-02-08T18:52:21.101614,7,1.75,3.3121,4.7368421052631574e-05,4.099889755249023,,
2026-02-08T18:52:21.713943,8,2.0,3.1318,5.526315789473683e-05,3.2692372798919678,,
2026-02-08T18:52:40.025832,9,2.25,3.6688,6.315789473684209e-05,3.8798601627349854,,
2026-02-08T18:52:40.697150,10,2.5,2.969,7.105263157894735e-05,2.885653018951416,,
2026-02-08T18:52:41.374548,11,2.75,2.7704,7.894736842105262e-05,2.707240343093872,,
2026-02-08T18:52:41.974536,12,3.0,2.8252,8.68421052631579e-05,2.730342388153076,,
2026-02-08T18:52:59.202869,13,3.25,3.0751,9.473684210526315e-05,3.3208727836608887,,
2026-02-08T18:52:59.858935,14,3.5,2.604,0.00010263157894736841,2.4985406398773193,,
2026-02-08T18:53:00.530816,15,3.75,2.5836,0.00011052631578947366,2.2549123764038086,,
2026-02-08T18:53:01.136700,16,4.0,2.6843,0.00011842105263157894,2.4474611282348633,,
2026-02-08T18:53:18.789697,17,4.25,2.2993,0.00012631578947368418,2.0343098640441895,,
2026-02-08T18:53:19.451706,18,4.5,2.3135,0.00013421052631578946,2.3292877674102783,,
2026-02-08T18:53:20.109344,19,4.75,2.6613,0.0001421052631578947,2.7888920307159424,,
2026-02-08T18:53:20.717356,20,5.0,2.51,0.00015,2.718518018722534,,
2026-02-08T18:53:37.036007,21,5.25,2.2855,0.00015789473684210524,2.4119913578033447,,
2026-02-08T18:53:37.693412,22,5.5,2.2581,0.00016578947368421052,2.514029026031494,,
2026-02-08T18:53:38.370436,23,5.75,2.1581,0.0001736842105263158,2.6700942516326904,,
2026-02-08T18:53:38.978831,24,6.0,2.0397,0.00018157894736842105,2.2931437492370605,,
2026-02-08T18:53:54.792989,25,6.25,1.8906,0.0001894736842105263,2.1520509719848633,,
2026-02-08T18:53:55.451476,26,6.5,2.0873,0.00019736842105263157,2.2241833209991455,,
2026-02-08T18:53:56.113002,27,6.75,1.8473,0.00020526315789473683,1.8782867193222046,,
2026-02-08T18:53:56.721803,28,7.0,1.7351,0.00021315789473684208,1.8813649415969849,,
2026-02-08T18:54:12.848026,29,7.25,1.66,0.00022105263157894733,1.584781527519226,,
2026-02-08T18:54:13.505482,30,7.5,1.7536,0.00022894736842105263,1.9494789838790894,,
2026-02-08T18:54:14.176716,31,7.75,1.5236,0.00023684210526315788,1.534097671508789,,
2026-02-08T18:54:14.785967,32,8.0,1.7341,0.00024473684210526314,1.9654492139816284,,
2026-02-08T18:54:31.582321,33,8.25,1.4644,0.00025263157894736836,1.3878682851791382,,
2026-02-08T18:54:32.260010,34,8.5,1.46,0.0002605263157894737,1.3464727401733398,,
2026-02-08T18:54:32.914351,35,8.75,1.4992,0.0002684210526315789,1.6196630001068115,,
2026-02-08T18:54:33.517753,36,9.0,1.5153,0.0002763157894736842,1.6812242269515991,,
2026-02-08T18:54:49.354001,37,9.25,1.3343,0.0002842105263157894,1.338761329650879,,
2026-02-08T18:54:50.032011,38,9.5,1.3391,0.0002921052631578947,1.028891682624817,,
2026-02-08T18:54:50.696881,39,9.75,1.3009,0.0003,1.3931032419204712,,
2026-02-08T18:54:51.302897,40,10.0,1.3353,0.0002999835304649278,1.4373486042022705,,
2026-02-08T18:55:13.809660,41,10.25,1.2811,0.00029993412547631913,1.1646249294281006,,
2026-02-08T18:55:14.467427,42,10.5,1.2733,0.00029985179588320316,1.370949149131775,,
2026-02-08T18:55:15.145543,43,10.75,1.168,0.0002997365597646482,0.9798481464385986,,
2026-02-08T18:55:15.758477,44,11.0,1.0874,0.00029958844242579147,0.8993452787399292,,
2026-02-08T18:55:32.929666,45,11.25,1.115,0.0002994074763922825,0.8622671365737915,,
2026-02-08T18:55:33.600522,46,11.5,1.109,0.0002991937014031404,1.0348734855651855,,
2026-02-08T18:55:34.265669,47,11.75,1.1058,0.0002989471644020275,0.9282383322715759,,
2026-02-08T18:55:34.888080,48,12.0,1.0507,0.0002986679195269411,0.7892369031906128,,
2026-02-08T18:55:50.908105,49,12.25,1.0412,0.00029835602809832456,0.7766135931015015,,
2026-02-08T18:55:51.579781,50,12.5,0.9975,0.0002980115586056023,0.6282742023468018,,
2026-02-08T18:55:52.241707,51,12.75,1.0512,0.0002976345866921395,0.8147724866867065,,
2026-02-08T18:55:52.863448,52,13.0,0.9965,0.0002972251951386315,0.7596991062164307,,
2026-02-08T18:56:08.842640,53,13.25,1.0126,0.0002967834738449256,0.6513983011245728,,
2026-02-08T18:56:09.497502,54,13.5,0.965,0.00029630951981027964,0.6200451850891113,,
2026-02-08T18:56:10.151734,55,13.75,0.9469,0.0002958034371120616,0.5745376348495483,,
2026-02-08T18:56:10.775480,56,14.0,0.9528,0.0002952653368828948,1.030570149421692,,
2026-02-08T18:56:26.407646,57,14.25,0.9256,0.00029469533728625376,0.458181232213974,,
2026-02-08T18:56:27.086411,58,14.5,0.9473,0.0002940935634905166,0.49392980337142944,,
2026-02-08T18:56:27.739196,59,14.75,0.9397,0.00029346014764147836,0.9342653155326843,,
2026-02-08T18:56:28.345045,60,15.0,0.9194,0.00029279522883333286,0.4942048192024231,,
2026-02-08T18:56:44.140143,61,15.25,0.9173,0.0002920989530781287,0.4173959493637085,,
2026-02-08T18:56:44.812311,62,15.5,0.9154,0.0002913714732737053,0.4018222987651825,,
2026-02-08T18:56:45.491506,63,15.75,0.8971,0.00029061294917011814,0.38944894075393677,,
2026-02-08T18:56:46.098567,64,16.0,0.899,0.00028982354733455814,0.3537645637989044,,
2026-02-08T18:57:03.013694,65,16.25,0.9017,0.000289003441114775,0.31783556938171387,,
2026-02-08T18:57:03.666566,66,16.5,0.892,0.0002881528106010106,0.3350169062614441,,
2026-02-08T18:57:04.327082,67,16.75,0.8811,0.0002872718425864527,0.2814675271511078,,
2026-02-08T18:57:04.931240,68,17.0,0.8801,0.0002863607305262163,0.2916727364063263,,
2026-02-08T18:57:23.795911,69,17.25,0.8735,0.0002854196744948615,0.23856984078884125,,
2026-02-08T18:57:24.473851,70,17.5,0.8761,0.00028444888114245937,0.3408569395542145,,
2026-02-08T18:57:25.136886,71,17.75,0.8805,0.0002834485636492121,0.29579222202301025,,
2026-02-08T18:57:25.732663,72,18.0,0.8727,0.0002824189416786401,0.2600790560245514,,
2026-02-08T18:57:42.755688,73,18.25,0.8684,0.0002813602413293455,0.19981299340724945,,
2026-02-08T18:57:43.419374,74,18.5,0.8698,0.0002802726950853621,0.23970219492912292,,
2026-02-08T18:57:44.091023,75,18.75,0.8639,0.0002791565417651033,0.2048470377922058,,
2026-02-08T18:57:44.710777,76,19.0,0.8629,0.0002780120264689192,0.256293386220932,,
2026-02-08T18:58:00.733932,77,19.25,0.8606,0.0002768394005252739,0.17511656880378723,,
2026-02-08T18:58:01.394815,78,19.5,0.8571,0.0002756389214355555,0.174152210354805,,
2026-02-08T18:58:02.072876,79,19.75,0.8588,0.00027441085281753024,0.19466367363929749,,
2026-02-08T18:58:02.679019,80,20.0,0.8581,0.00027315546434745385,0.19798213243484497,,
2026-02-08T18:58:19.393492,81,20.25,0.8537,0.0002718730317008522,0.15108893811702728,,
2026-02-08T18:58:20.051342,82,20.5,0.854,0.00027056383649198454,0.16148822009563446,,
2026-02-08T18:58:20.714220,83,20.75,0.851,0.000269228166212003,0.17177075147628784,,
2026-02-08T18:58:21.318681,84,21.0,0.8538,0.0002678663141658212,0.2258383333683014,,
