timestamp,step,epoch,loss,learning_rate,grad_norm,samples_per_second,steps_per_second
2026-02-12T06:00:56.620501,1,0.25,4.0144,0.0,19.459068298339844,,
2026-02-12T06:00:56.832905,2,0.5,4.009,4.1666666666666667e-07,20.417617797851562,,
2026-02-12T06:00:57.041667,3,0.75,4.1081,8.333333333333333e-07,19.040660858154297,,
2026-02-12T06:00:57.248312,4,1.0,4.0423,1.25e-06,19.57724380493164,,
2026-02-12T06:01:10.020016,5,1.25,3.9923,1.6666666666666667e-06,18.152278900146484,,
2026-02-12T06:01:10.237722,6,1.5,3.9834,2.0833333333333334e-06,18.496963500976562,,
2026-02-12T06:01:10.449223,7,1.75,3.7764,2.5e-06,17.27750015258789,,
2026-02-12T06:01:10.670817,8,2.0,3.9209,2.916666666666667e-06,15.875624656677246,,
2026-02-12T06:01:22.995772,9,2.25,3.8888,3.3333333333333333e-06,17.106624603271484,,
2026-02-12T06:01:23.223443,10,2.5,3.5643,3.7500000000000005e-06,15.317534446716309,,
2026-02-12T06:01:23.457752,11,2.75,3.6706,4.166666666666667e-06,14.063468933105469,,
2026-02-12T06:01:23.665031,12,3.0,4.0308,4.583333333333333e-06,14.742650032043457,,
2026-02-12T06:01:36.000778,13,3.25,3.3453,5e-06,12.404203414916992,,
2026-02-12T06:01:36.213612,14,3.5,3.5111,5.416666666666667e-06,12.146493911743164,,
2026-02-12T06:01:36.441375,15,3.75,3.5014,5.833333333333334e-06,11.910857200622559,,
2026-02-12T06:01:36.656803,16,4.0,3.9723,6.25e-06,13.585933685302734,,
2026-02-12T06:01:48.975145,17,4.25,3.3156,6.666666666666667e-06,10.724559783935547,,
2026-02-12T06:01:49.193983,18,4.5,3.3886,7.083333333333335e-06,11.122941017150879,,
2026-02-12T06:01:49.406657,19,4.75,3.6244,7.500000000000001e-06,11.229019165039062,,
2026-02-12T06:01:49.622835,20,5.0,3.1433,7.916666666666667e-06,10.179947853088379,,
2026-02-12T06:02:02.000269,21,5.25,3.4843,8.333333333333334e-06,10.576311111450195,,
2026-02-12T06:02:02.213256,22,5.5,3.1245,8.750000000000001e-06,9.850111961364746,,
2026-02-12T06:02:02.448091,23,5.75,3.0316,9.166666666666666e-06,9.026601791381836,,
2026-02-12T06:02:02.665597,24,6.0,2.9634,9.583333333333335e-06,8.18748950958252,,
2026-02-12T06:02:15.009242,25,6.25,2.8448,1e-05,7.750269412994385,,
2026-02-12T06:02:15.225067,26,6.5,2.9201,9.997322937381829e-06,7.4180908203125,,
2026-02-12T06:02:15.443368,27,6.75,3.0646,9.989294616193018e-06,7.679617404937744,,
